transaction_hash,block_number,date,asset_id,seller,buyer,maker,taker,sale_price_eth,sale_price_usd
0x3f270ac0261e12e56f15dc96cdaf550f29fdcd80c69f57f0beb5d19c7fb23593,14216621,2022-02-16,115792089237316195423570985008687907829450218981174871597021361487689354838116,0x38b6b4387ff2776678e2b42f5eb2af4a452177d7,0xf179344bbec75ad4522bd6b2c780b2e13b3469a2,0x38b6b4387ff2776678e2b42f5eb2af4a452177d7,0xf179344bbec75ad4522bd6b2c780b2e13b3469a2,60.0,190758.01239210265
0x3f270ac0261e12e56f15dc96cdaf550f29fdcd80c69f57f0beb5d19c7fb23593,14216621,2022-02-16,115792089237316195423570985008687907829790501348095810060484736095121123049570,0x38b6b4387ff2776678e2b42f5eb2af4a452177d7,0xf179344bbec75ad4522bd6b2c780b2e13b3469a2,0x38b6b4387ff2776678e2b42f5eb2af4a452177d7,0xf179344bbec75ad4522bd6b2c780b2e13b3469a2,60.0,190758.01239210265
0x3f270ac0261e12e56f15dc96cdaf550f29fdcd80c69f57f0beb5d19c7fb23593,14216621,2022-02-16,115792089237316195423570985008687907829790501348095810060484736095121123049572,0x38b6b4387ff2776678e2b42f5eb2af4a452177d7,0xf179344bbec75ad4522bd6b2c780b2e13b3469a2,0x38b6b4387ff2776678e2b42f5eb2af4a452177d7,0xf179344bbec75ad4522bd6b2c780b2e13b3469a2,60.0,190758.01239210265
0x023fc5559a40007e6478dfe6a45b15a603fd2fbc3a72f439a608efbe87067a95,14215783,2022-02-16,2041694201525630780780247644590609268754,0xe010b3bcbb3d077a82985194800227914393360a,0xc143759083a5cc47b8f23e1a8aa8fddb6ebf6041,0xc143759083a5cc47b8f23e1a8aa8fddb6ebf6041,0xe010b3bcbb3d077a82985194800227914393360a,5010.0,15928294.034740571
0x45b803fa282614bcf56d3dcbbb25a84a32c28160619b54bec5462bf9cf4111f1,14215770,2022-02-16,115792089237316195423570985008687907812776383002048886887316005723532712476617,0x45bae584cf436482c036467cab491dadb90a164e,0xf179344bbec75ad4522bd6b2c780b2e13b3469a2,0x45bae584cf436482c036467cab491dadb90a164e,0xf179344bbec75ad4522bd6b2c780b2e13b3469a2,5.0,15896.501032675222
0xbd62db8b9e782ee60207766a1114c1e3bf41cd71e4d98c4aeaa1999db7ebcc49,14215429,2022-02-16,12590447576074723148144860474975423823868,0x5e40285d4df330551cca22684ba39b776188e0e4,0x2316c4e315e633af0ba1dab70149b4ea6a55a58a,0x2316c4e315e633af0ba1dab70149b4ea6a55a58a,0x5e40285d4df330551cca22684ba39b776188e0e4,4300.0,13670990.888100691
0xd27346a89b6d254653916ed78cf93de768496386adca069a7a93493940eb5ebd,14214866,2022-02-16,115792089237316195423570985008687907817880618505862963839266624835009235648460,0xa90c70882fc63ac514be15743a13595cb39f767d,0xc143759083a5cc47b8f23e1a8aa8fddb6ebf6041,0xa90c70882fc63ac514be15743a13595cb39f767d,0xc143759083a5cc47b8f23e1a8aa8fddb6ebf6041,5120.0,16278017.057459427
0xa842bc119b9f911f7d7798eb22211a792903222532fa9b2b5d067f86971b47d3,14214716,2022-02-16,43896425332801061786775324358698099277859,0xcee749f1cfc66cd3fb57cefde8a9c5999fbe7b8f,0x77b9215f7129b33800a06a83a9570d79e51e569d,0xcee749f1cfc66cd3fb57cefde8a9c5999fbe7b8f,0x77b9215f7129b33800a06a83a9570d79e51e569d,4.7288,15034.274816662915
0x4125a46d1cf9dff5c672ad39f2d4aae46dbf8615031648953356c10b980fe968,14214524,2022-02-16,14972424144521292392388482726997801303981,0x9296f4abee772107cad2041a4112da4fc7a75fb6,0x51e7ca52d2d4bae52414d40bf03667b0dfc2b129,0x9296f4abee772107cad2041a4112da4fc7a75fb6,0x51e7ca52d2d4bae52414d40bf03667b0dfc2b129,5.5,17486.151135942742
0x99d531dfa80093bdfed05f622c91c909d693242588f2746f7cbb2aba0ce87116,14214385,2022-02-16,115792089237316195423570985008687907839318407621882087037459225103210632970388,0xfba32619e32e1400d967000d8b42a5295ac4991e,0xaf9e80716290ee49d64a1778b27f903890756494,0xfba32619e32e1400d967000d8b42a5295ac4991e,0xaf9e80716290ee49d64a1778b27f903890756494,4.9,15578.571012021717
0xa241c05b9d82831c712f8b8a4372dbca61f34e54f214f9c7bced9a0b722a2311,14214177,2022-02-16,12930729942995661611608235082407192035320,0x81cb3c110ca4b7f07a94f2828e2274d86fb5c224,0xc071148689e56a61777c33fbd4fab9d76bc5371d,0x81cb3c110ca4b7f07a94f2828e2274d86fb5c224,0xc071148689e56a61777c33fbd4fab9d76bc5371d,4.86,15451.399003760316
0x7ae1bd2662aac3c8e67c00d1bf168632ba358cc81ca6e209a2a5ffc2c067bd4c,14213768,2022-02-15,115792089237316195423570985008687907827408524779649240816241113843098745569259,0x6e7bf3ce82433b7536e254daffc29d3b6c5a866f,0x6605680b455fc431b3defa79ba11856eee57c016,0x6e7bf3ce82433b7536e254daffc29d3b6c5a866f,0x6605680b455fc431b3defa79ba11856eee57c016,4.87,14296.593584321534
0xdb8d32bc2a1493bcfe999db33bbc02176db2ea760d8dbd20f9b37c917c5416af,14213470,2022-02-15,1701411834604692317316873037158841057211,0x3d48c07e563879fd72eb208f464a3fb49983c07b,0x5ce213893956bbf4249a7f8a079331280065eec6,0x3d48c07e563879fd72eb208f464a3fb49983c07b,0x5ce213893956bbf4249a7f8a079331280065eec6,9500.0,27888632.248676505
0xa75de253e9f31858d479f56b90e8eef690b1c9babb29873edb7818f4f2b01dbb,14213254,2022-02-15,9187623906865338513511114400657741709191,0xc83ca62f37eb4140e491b6166c59b8ab362de541,0x9e171528cb07c9d0a7226b6305d7de12b9e72973,0xc83ca62f37eb4140e491b6166c59b8ab362de541,0x9e171528cb07c9d0a7226b6305d7de12b9e72973,5.0,14678.227499303423
0x661c6383a0bbfdae769c38b3055a753838471ef191168be5620dc1fe7ed1e6d6,14212715,2022-02-15,16333553612205046246241981156724874150001,0xa01424b7540adbb792375dcf97b733a5d68ad347,0x9b80a7d7e4cd5cb47a8bee52fe312dc9267adabf,0xa01424b7540adbb792375dcf97b733a5d68ad347,0x9b80a7d7e4cd5cb47a8bee52fe312dc9267adabf,15000.0,44034682.49791027
0x661c6383a0bbfdae769c38b3055a753838471ef191168be5620dc1fe7ed1e6d6,14212715,2022-02-15,16333553612205046246241981156724874150002,0xa01424b7540adbb792375dcf97b733a5d68ad347,0x9b80a7d7e4cd5cb47a8bee52fe312dc9267adabf,0xa01424b7540adbb792375dcf97b733a5d68ad347,0x9b80a7d7e4cd5cb47a8bee52fe312dc9267adabf,15000.0,44034682.49791027
0x661c6383a0bbfdae769c38b3055a753838471ef191168be5620dc1fe7ed1e6d6,14212715,2022-02-15,16333553612205046246241981156724874150003,0xa01424b7540adbb792375dcf97b733a5d68ad347,0x9b80a7d7e4cd5cb47a8bee52fe312dc9267adabf,0xa01424b7540adbb792375dcf97b733a5d68ad347,0x9b80a7d7e4cd5cb47a8bee52fe312dc9267adabf,15000.0,44034682.49791027
0x16df724aca8b79637e5fc577b777f2b8017197eb40447d5a1a1102dabcbad7cb,14211058,2022-02-15,115792089237316195423570985008687907839318407621882087037459225103210632970388,0x9d3dd2ea3ee8f51c7e9a03997e28552fe19a2c48,0xfba32619e32e1400d967000d8b42a5295ac4991e,0xfba32619e32e1400d967000d8b42a5295ac4991e,0x9d3dd2ea3ee8f51c7e9a03997e28552fe19a2c48,4.19,12300.35464441627
0xff429b1e472ce5425c059591a343fc0a7057345c3c1e04b66f6bbb2f0e0ff371,14210260,2022-02-15,13271012309916600075071609689838960246725,0x6e7bf3ce82433b7536e254daffc29d3b6c5a866f,0xda616174c3dab915c37d28102dec743b877ceea6,0x6e7bf3ce82433b7536e254daffc29d3b6c5a866f,0xda616174c3dab915c37d28102dec743b877ceea6,4.82,14149.811309328501
0xb54ce200f0dbabef2407e8b50b5117b7305ced5f48acd1708133fd6cb0d16be6,14210049,2022-02-15,115792089237316195423570985008687907840339254722644902427849348925505937604605,0xff4edf439a0b4a368c12d108740de8217d01ba3c,0xf179344bbec75ad4522bd6b2c780b2e13b3469a2,0xf179344bbec75ad4522bd6b2c780b2e13b3469a2,0xff4edf439a0b4a368c12d108740de8217d01ba3c,4300.0,12623275.649400944
0xfdab7e29a93221d1a051e071c5d37f85e94080b96b5405bccfa4a56acaf7afb6,14210049,2022-02-15,33007389591331030955947336920881516511221,0x6ce28936ee5f6c2dcf33b731df675bdbd60b5593,0xc143759083a5cc47b8f23e1a8aa8fddb6ebf6041,0xc143759083a5cc47b8f23e1a8aa8fddb6ebf6041,0x6ce28936ee5f6c2dcf33b731df675bdbd60b5593,4.6,13503.969299359149
0xe988ab3df5afa7a405584dc25232ce733a70ee7317ddadc7cc320732500a7957,14206388,2022-02-14,115792089237316195423570985008687907817880618505862963839266624835009235648460,0xee5a260a996d8328b0ff3efbccd62391e5be3ed2,0xa90c70882fc63ac514be15743a13595cb39f767d,0xa90c70882fc63ac514be15743a13595cb39f767d,0xee5a260a996d8328b0ff3efbccd62391e5be3ed2,4355.0,12582621.378914073
0x343f7d89ec5d16839bbe997ca81b7bd91853fef33f7b37d48137b29f453e98ac,14205744,2022-02-14,12930729942995661611608235082407192035320,0xcfb05ba20bde6348e634cc914bc24f70fbd8170f,0x81cb3c110ca4b7f07a94f2828e2274d86fb5c224,0x81cb3c110ca4b7f07a94f2828e2274d86fb5c224,0xcfb05ba20bde6348e634cc914bc24f70fbd8170f,4.4,12712.636984436722
0x6d7ee1b50e3b48baa922624d2482a2e75eac26c0607845405a3433f6f291318e,14205742,2022-02-14,115792089237316195423570985008687907833193325017305194695118482169438805163986,0x202b38c2dd98f9549c5900eeba5c0839d9cd5893,0x016ba5b83596c5529df7a594c75c0022da10eae9,0x202b38c2dd98f9549c5900eeba5c0839d9cd5893,0x016ba5b83596c5529df7a594c75c0022da10eae9,4.99,14417.286034622555
0xd3ff80273afe27d32fb9be7498894179fb42ebc06f64fff3b89368f3bbd3f721,14204975,2022-02-14,115792089237316195423570985008687907832853042650384256231655107562007036952570,0x06b2f8a86698b0da405a55af456495be2aff5461,0x08d5bd85e9cd8ab2d970995eb1357065ff12ae48,0x06b2f8a86698b0da405a55af456495be2aff5461,0x08d5bd85e9cd8ab2d970995eb1357065ff12ae48,4.78,13810.546542183529
0x5f1570d4283e8432bff67024e0be9717e94a82159c8b39c54f8ef94a72500d67,14203751,2022-02-14,115792089237316195423570985008687907804949888562867302227658389752602043613067,0xf940daad70ca23975eebc3928f8c517ed1590664,0xc77d5f704e4c7809f6ecd73fc588e69a872733eb,0xc77d5f704e4c7809f6ecd73fc588e69a872733eb,0xf940daad70ca23975eebc3928f8c517ed1590664,4.15,11990.328064866453
0xf57cd48c458312cc247ca0460d8107a132966aef6f1e28f2416bb9bc5038ce55,14203714,2022-02-14,115792089237316195423570985008687907845783772593379917843263342644414228987804,0x12aeaa309995ae134d7b610256f9d269b9b40e69,0xd41a2e08e37fa127bf3125f6aefab45901e61e7f,0x12aeaa309995ae134d7b610256f9d269b9b40e69,0xd41a2e08e37fa127bf3125f6aefab45901e61e7f,5.4,15601.872662717795
0xb3fc79c16a80adcc9e3ea7efb327620bb0c6208a935093c2be3106ba5a11b410,14202466,2022-02-14,10208471007628153903901238222953046343705,0x56d73eab5b1aa46ddade8666da65cb79b53ff44d,0xfba32619e32e1400d967000d8b42a5295ac4991e,0xfba32619e32e1400d967000d8b42a5295ac4991e,0x56d73eab5b1aa46ddade8666da65cb79b53ff44d,4.18,12077.005135214884
0xd6ecc803c1b841ecd8fc63d5534898ff384dd5a93872a8af05a2af202dbb4a87,14200154,2022-02-13,115792089237316195423570985008687907819241747973546717693120123264736308494288,0x06b2f8a86698b0da405a55af456495be2aff5461,0xf179344bbec75ad4522bd6b2c780b2e13b3469a2,0x06b2f8a86698b0da405a55af456495be2aff5461,0xf179344bbec75ad4522bd6b2c780b2e13b3469a2,4.7,13715.001226916856
0x60130114f72f946c6776b5917655e01e491b14ce46fd7c875b5ca98b6912c463,14199705,2022-02-13,115792089237316195423570985008687907832853042650384256231655107562007036952564,0x01aaf2a75309a920905bdca207d99428f1251ca9,0x07dbc9423bc7e4315fe6224996a1d6a93931cd55,0x01aaf2a75309a920905bdca207d99428f1251ca9,0x07dbc9423bc7e4315fe6224996a1d6a93931cd55,4.6,13423.192690173944
0xca9f2bf8c5e4348ce1a365b9f3dd8a39f3cefe03cb66b41ca4c78219429f732c,14198303,2022-02-13,115792089237316195423570985008687907815158359570495456131559627975555089956804,0xb6e473453c6c6822c95c6799a44678b54a6be78a,0xf179344bbec75ad4522bd6b2c780b2e13b3469a2,0xf179344bbec75ad4522bd6b2c780b2e13b3469a2,0xb6e473453c6c6822c95c6799a44678b54a6be78a,5000.0,14590426.837145591
0x40902a73c966dd7fab48f4db52e65b8ff4cba04f20c7d09bd43851cc61a8f915,14197127,2022-02-13,115792089237316195423570985008687907834214172118068010085508605991734109798261,0x7111d9751ed679cb90084a3c1f4c07fed00d4593,0xf179344bbec75ad4522bd6b2c780b2e13b3469a2,0xf179344bbec75ad4522bd6b2c780b2e13b3469a2,0x7111d9751ed679cb90084a3c1f4c07fed00d4593,4350.0,12693671.348316666
0x239cc5a3c32c3b711ca1a35d54bd64771976fd765a575cc904399fef71c125e6,14197121,2022-02-13,115792089237316195423570985008687907851568572831035871722140710970754288582506,0x4430567bc311edec28cfc76ea4aea15a584064c3,0xb8eb2026b4faa2d57d5ca5c933e8092591053a1f,0x4430567bc311edec28cfc76ea4aea15a584064c3,0xb8eb2026b4faa2d57d5ca5c933e8092591053a1f,4.5,13131.384153431032
0xae2345517e674499d0561cd454a444dc20183b29d6934c6d512cdc0dca8c455c,14194554,2022-02-13,13271012309916600075071609689838960246725,0xa01424b7540adbb792375dcf97b733a5d68ad347,0x6e7bf3ce82433b7536e254daffc29d3b6c5a866f,0x6e7bf3ce82433b7536e254daffc29d3b6c5a866f,0xa01424b7540adbb792375dcf97b733a5d68ad347,4.45,12985.479885059578
0xcd158f404678276c4f4ed99caee051a38c6607cdbe1dfc4f648eb95fc4bbadaf,14194551,2022-02-13,43896425332801061786775324358698099277859,0x0d4d08a3d9606a509f8df18efef1de7f2afb77c1,0x39330e84a99536b789546b74241507391610831e,0x0d4d08a3d9606a509f8df18efef1de7f2afb77c1,0x39330e84a99536b789546b74241507391610831e,4.4,12839.575616688122
0x834edbdfb50df27fbfa59bae69c425e6154af51ceee2ae781f93a13f6f0a3efb,14193735,2022-02-12,49681225570457015665652692685038158872545,0xfba32619e32e1400d967000d8b42a5295ac4991e,0xfd29d604bcb51da89879d11ea57ff3f5743d04ef,0xfba32619e32e1400d967000d8b42a5295ac4991e,0xfd29d604bcb51da89879d11ea57ff3f5743d04ef,4.9,14359.759529111228
0x9ecf484eb9b0dfbbb3a67f9e815034fa7d761c478bfec80353d3e1b7f497261d,14193446,2022-02-12,13611294676837538538534984297270728458174,0xc1789b41a1fe6e25ab42ce6e735b42b0fe7cc683,0x12b67aec989c707dacf0209171b95ff9889ff6f7,0xc1789b41a1fe6e25ab42ce6e735b42b0fe7cc683,0x12b67aec989c707dacf0209171b95ff9889ff6f7,4.9,14359.759529111228
0xdaaadb50305aa48e7dba105b6641ebcaffa733c70e5cc41807edeb72071b45e2,14191869,2022-02-12,4083388403051261561560495289181218537613,0x9d09ca48b966da322c634658c1ba7c34cd13857d,0x993e0ce03442207d950f4bf278eab3d029862988,0x9d09ca48b966da322c634658c1ba7c34cd13857d,0x993e0ce03442207d950f4bf278eab3d029862988,5.0,14652.815846031865
0x30dd980dcac990791fbc1f8d6a390cb9561908c8415b693a13678079a6dfee54,14191535,2022-02-12,22118353849861000125119349483064933744675,0x233572849570f3b07cc6186b012c8c7c2612a408,0xf15d7066b78a4e969deefa1e4ca945212ddd3171,0x233572849570f3b07cc6186b012c8c7c2612a408,0xf15d7066b78a4e969deefa1e4ca945212ddd3171,4280.0,12542810.364203276
0xb1996592768db9dcc043768dd8cdf34f90c11408f5aec3187136eb9d4ea88345,14190125,2022-02-12,47979813735852323348335819647879317815194,0x14d6a11d471c83f4e3e0a8d41ac90b07f6a05684,0xb1b544cb9cb6cda24d7b248b2570f576f82a5e5a,0x14d6a11d471c83f4e3e0a8d41ac90b07f6a05684,0xb1b544cb9cb6cda24d7b248b2570f576f82a5e5a,4.9,14359.759529111228
0xd94753a4bf9101663537ce76a131813abf271005a4ddb17d0190e94545359f1c,14189576,2022-02-12,17694683079888800100095479586451946995631,0x96a3ba33255a96634e98d108cc111ddc87376d7a,0xe59c324661fadd786e932add42fd9592af45861f,0x96a3ba33255a96634e98d108cc111ddc87376d7a,0xe59c324661fadd786e932add42fd9592af45861f,4.98,14594.204582647739
0x9452883497a5d1722cf502398e874f3ffa3e7c42f3ac5d8579c58f864458e498,14189431,2022-02-12,115792089237316195423570985008687907831832195549621440841264983739711732318354,0xe6be2096dbe9560cfb01b45804514d075d6585bc,0x96b792bd68b71bafd4b697f1ae6ec12d51cdbe4a,0xe6be2096dbe9560cfb01b45804514d075d6585bc,0x96b792bd68b71bafd4b697f1ae6ec12d51cdbe4a,4.794,14049.119833175351
0x637fb7553a088392354eb07ab2c67c3339f2c14a08881d0c1c0428eb441d8008,14188973,2022-02-12,115792089237316195423570985008687907832172477916542379304728358347143500529810,0xe6be2096dbe9560cfb01b45804514d075d6585bc,0x06d0abef940d1847e4388a8776abb22ba27cd819,0xe6be2096dbe9560cfb01b45804514d075d6585bc,0x06d0abef940d1847e4388a8776abb22ba27cd819,4.36,12777.255417739787
0xc67717c1833b4fa72c8e33a6405bd5ec2d739f7a81540ff05ba904aa4f3735eb,14188486,2022-02-12,115792089237316195423570985008687907833193325017305194695118482169438805164019,0x01aaf2a75309a920905bdca207d99428f1251ca9,0xc143759083a5cc47b8f23e1a8aa8fddb6ebf6041,0x01aaf2a75309a920905bdca207d99428f1251ca9,0xc143759083a5cc47b8f23e1a8aa8fddb6ebf6041,4.45,13041.00610296836
0x622db10c79a1f8dd0371a2a611eae79e34cdc7f2fdd10639de4e51db52555781,14188300,2022-02-12,115792089237316195423570985008687907817540336138942025375803250227577467437088,0x44acd0ff3be9fdfb932453c82b5df5739d28b276,0x51e7ca52d2d4bae52414d40bf03667b0dfc2b129,0x44acd0ff3be9fdfb932453c82b5df5739d28b276,0x51e7ca52d2d4bae52414d40bf03667b0dfc2b129,7.5,21979.223769047796
0x04b86af65a1cd4479377d11f7568d31c18fd4464537cec860728c92cb7be8798,14188040,2022-02-12,115792089237316195423570985008687907816179206671258271521949751797850394591189,0xa838e871a02c6d883bf004352fc7dac8f781fed6,0x4375cce2441bd054a11d0628420918592537dd50,0xa838e871a02c6d883bf004352fc7dac8f781fed6,0x4375cce2441bd054a11d0628420918592537dd50,6.0,17583.37901523824
0x4cc2738e7d236b918e48a0f6d7c462039f34b77bf1645816369ed3f0b5645ffa,14187933,2022-02-11,6465364971497830805804117541203596017673,0xa5da57311bc233b112ab817c732804d2a4c0297c,0xf179344bbec75ad4522bd6b2c780b2e13b3469a2,0xf179344bbec75ad4522bd6b2c780b2e13b3469a2,0xa5da57311bc233b112ab817c732804d2a4c0297c,5210.0,16056758.924590796
0x99d55f1532004d4127ec1b28d3c1040a8c9bdcf7439508dbc4b5b1daa3cb1911,14186058,2022-02-11,115792089237316195423570985008687907812436100635127948423852631116100944265158,0xba94440fb670a141f5d3e7fb5da058f2574bda8a,0x4be9feb056799113d5e5d46065d7cc574f42bb12,0xba94440fb670a141f5d3e7fb5da058f2574bda8a,0x4be9feb056799113d5e5d46065d7cc574f42bb12,5.8,17875.086710676893
0x96b87656d844a3c860ffb8b94ceb827f8fdd02c42faeca664bffdc49c9054353,14185592,2022-02-11,115792089237316195423570985008687907843401796024933348599019720392391851507582,0xba595530d335edbb224ef90563a72343bc8e9f4c,0x263462e25018c092ac747237f6d81ee761de7643,0x263462e25018c092ac747237f6d81ee761de7643,0xba595530d335edbb224ef90563a72343bc8e9f4c,4.6,14176.79290846788
0xcd8e472f8e3fb6935b71ab2759b03610a55b41c10c60ec15d251c4f88dae5818,14185539,2022-02-11,25861459885991323223216470164814384070692,0x0069e55468bf889925a7a85e8a1945fbc75267f5,0x9e7e288fdbbb5daf2cbd975169523cba99add06b,0x9e7e288fdbbb5daf2cbd975169523cba99add06b,0x0069e55468bf889925a7a85e8a1945fbc75267f5,4.42,13622.04883813653
0xf3ef6a977a2b2c570bcc24ff137b1b1d91bb29ca6a16a163af43f2f57df171dd,14185377,2022-02-11,115792089237316195423570985008687907840339254722644902427849348925505937604710,0x0069e55468bf889925a7a85e8a1945fbc75267f5,0xc143759083a5cc47b8f23e1a8aa8fddb6ebf6041,0xc143759083a5cc47b8f23e1a8aa8fddb6ebf6041,0x0069e55468bf889925a7a85e8a1945fbc75267f5,5.5,16950.51326012464
0xe82371ccd77b8f8f05ad8f64fa3ad4a91984ea7ebced682019f948df7b4f0997,14185332,2022-02-11,115792089237316195423570985008687907827408524779649240816241113843098745569259,0xdfbb856fe7ef8e7939cf96406d88516a72d218c0,0x6e7bf3ce82433b7536e254daffc29d3b6c5a866f,0x6e7bf3ce82433b7536e254daffc29d3b6c5a866f,0xdfbb856fe7ef8e7939cf96406d88516a72d218c0,4.51,13899.420873302204
0x58c581040085c9440a4e2ab4dcbc60546bc0ef35bacda401124733d004fe10e7,14185239,2022-02-11,115792089237316195423570985008687907838978125254961148573995850495778864758715,0xf15d7066b78a4e969deefa1e4ca945212ddd3171,0xb4b736aab90eace766a8cf0ad4cb82112f83247e,0xb4b736aab90eace766a8cf0ad4cb82112f83247e,0xf15d7066b78a4e969deefa1e4ca945212ddd3171,1.55e-08,4.776962827853308e-05
0xdb24045bc23e857ef1c7df74111fd32db748f0ad0df07b0a1e8d88b3e9f2a701,14184835,2022-02-11,115792089237316195423570985008687907815498641937416394595023002582986858168277,0xa838e871a02c6d883bf004352fc7dac8f781fed6,0x086c54d4b324cc753a8d67e7fca1f44e448172b9,0xa838e871a02c6d883bf004352fc7dac8f781fed6,0x086c54d4b324cc753a8d67e7fca1f44e448172b9,6.0,18491.46901104506
0x8f03d4023d3edfa8cff081c76cd13ff5fa9312d0d89a2305ce8ec6e30cf4792d,14183630,2022-02-11,115792089237316195423570985008687907852249137564877748649067460185617825005513,0x25238f6f0b899dcad634047e048f3d200be4efbd,0xb478b2ef2e2bf615cd9fac952d87b0e90dbe14e5,0x25238f6f0b899dcad634047e048f3d200be4efbd,0xb478b2ef2e2bf615cd9fac952d87b0e90dbe14e5,38.0,117112.63706995206
0x8f03d4023d3edfa8cff081c76cd13ff5fa9312d0d89a2305ce8ec6e30cf4792d,14183630,2022-02-11,115792089237316195423570985008687907852249137564877748649067460185617825005512,0x25238f6f0b899dcad634047e048f3d200be4efbd,0xb478b2ef2e2bf615cd9fac952d87b0e90dbe14e5,0x25238f6f0b899dcad634047e048f3d200be4efbd,0xb478b2ef2e2bf615cd9fac952d87b0e90dbe14e5,38.0,117112.63706995206
0x8f03d4023d3edfa8cff081c76cd13ff5fa9312d0d89a2305ce8ec6e30cf4792d,14183630,2022-02-11,115792089237316195423570985008687907852249137564877748649067460185617825005511,0x25238f6f0b899dcad634047e048f3d200be4efbd,0xb478b2ef2e2bf615cd9fac952d87b0e90dbe14e5,0x25238f6f0b899dcad634047e048f3d200be4efbd,0xb478b2ef2e2bf615cd9fac952d87b0e90dbe14e5,38.0,117112.63706995206
0x8f03d4023d3edfa8cff081c76cd13ff5fa9312d0d89a2305ce8ec6e30cf4792d,14183630,2022-02-11,115792089237316195423570985008687907851908855197956810185604085578186056794057,0x25238f6f0b899dcad634047e048f3d200be4efbd,0xb478b2ef2e2bf615cd9fac952d87b0e90dbe14e5,0x25238f6f0b899dcad634047e048f3d200be4efbd,0xb478b2ef2e2bf615cd9fac952d87b0e90dbe14e5,38.0,117112.63706995206
0x8f03d4023d3edfa8cff081c76cd13ff5fa9312d0d89a2305ce8ec6e30cf4792d,14183630,2022-02-11,115792089237316195423570985008687907851908855197956810185604085578186056794056,0x25238f6f0b899dcad634047e048f3d200be4efbd,0xb478b2ef2e2bf615cd9fac952d87b0e90dbe14e5,0x25238f6f0b899dcad634047e048f3d200be4efbd,0xb478b2ef2e2bf615cd9fac952d87b0e90dbe14e5,38.0,117112.63706995206
0x8f03d4023d3edfa8cff081c76cd13ff5fa9312d0d89a2305ce8ec6e30cf4792d,14183630,2022-02-11,115792089237316195423570985008687907851908855197956810185604085578186056794055,0x25238f6f0b899dcad634047e048f3d200be4efbd,0xb478b2ef2e2bf615cd9fac952d87b0e90dbe14e5,0x25238f6f0b899dcad634047e048f3d200be4efbd,0xb478b2ef2e2bf615cd9fac952d87b0e90dbe14e5,38.0,117112.63706995206
0x56e5aeeba315c3603736d30f7e9406a4cd9766b2d8225ec00b221e65443bf3ee,14182807,2022-02-11,12930729942995661611608235082407192035322,0xcfb05ba20bde6348e634cc914bc24f70fbd8170f,0x263462e25018c092ac747237f6d81ee761de7643,0x263462e25018c092ac747237f6d81ee761de7643,0xcfb05ba20bde6348e634cc914bc24f70fbd8170f,4.7,14484.984058651966
0x6d9c6061aa63be0320e4fe3929e26ce39d2b68a711788df4ef37151ed4f591cb,14182008,2022-02-11,115792089237316195423570985008687907833193325017305194695118482169438805164020,0x01aaf2a75309a920905bdca207d99428f1251ca9,0xa01424b7540adbb792375dcf97b733a5d68ad347,0x01aaf2a75309a920905bdca207d99428f1251ca9,0xa01424b7540adbb792375dcf97b733a5d68ad347,5.05,15563.65308429626
0x04ad8f3be725eade665228534b2677d2f7fad8e1973427e9757051cb117a4193,14181938,2022-02-11,115792089237316195423570985008687907802908194361341671446878142108011434344403,0x69734444a9c9954c21d83b5f062802909dc5112b,0x0a5755eca5c4348b82f89f8bff01fd1f69c04321,0x69734444a9c9954c21d83b5f062802909dc5112b,0x0a5755eca5c4348b82f89f8bff01fd1f69c04321,4.9,15101.366359020136
0xfe049ab4faafce5220cc0122d74770a59fd16d544836c691b70f2c4068b1d8a6,14181858,2022-02-11,115792089237316195423570985008687907831832195549621440841264983739711732318350,0x41b3c60b87d64fa6a970cf4ad41c418c73406738,0x9e7e288fdbbb5daf2cbd975169523cba99add06b,0x9e7e288fdbbb5daf2cbd975169523cba99add06b,0x41b3c60b87d64fa6a970cf4ad41c418c73406738,4.091,12608.099954030893
0x2db40a9d00df4792affad995825bfba9f6167ea0c3b9c42d7514a04bf107d8fe,14181753,2022-02-11,29604565922121646321313590846563834396654,0xd58b4adb6052b4c9fb262cc0240220ba908c9092,0x2bdc3644d529e078b42f7115564f37a515e4ee25,0x2bdc3644d529e078b42f7115564f37a515e4ee25,0xd58b4adb6052b4c9fb262cc0240220ba908c9092,4.37,13467.953263044488
0x190ec79051bee32af20079e4de231e32c5ad749747aff2738e746dbd86f64854,14181738,2022-02-11,115792089237316195423570985008687907829109936614253933133557986880257586626674,0x4a1bf5d5f3a824c4353614369451d5233d4d6f06,0x51e7ca52d2d4bae52414d40bf03667b0dfc2b129,0x51e7ca52d2d4bae52414d40bf03667b0dfc2b129,0x4a1bf5d5f3a824c4353614369451d5233d4d6f06,11.4,35133.79112098562
0x36296af06f8f5853b5975c6ac82b8338eac2dd39a6e5e0690cf268c5dd473c14,14181301,2022-02-10,18715530180651615490485603408747251629940,0x14d6a11d471c83f4e3e0a8d41ac90b07f6a05684,0xd241552f820defbbf83ffdef19de64268945b7dd,0x14d6a11d471c83f4e3e0a8d41ac90b07f6a05684,0xd241552f820defbbf83ffdef19de64268945b7dd,4.9,15880.51311798987
